short_2;2020-5-22;13:4:58;S;104;1;72060;25958783103101;25958795522374;1147999;1147999;2020-5-22;13:7:17;1;71956;25958783109155;25958795625076;9997411;9997411;
short_2;2020-5-22;13:42:40;S;-86;1;71970;25958783179291;25958797091160;1135039;1135039;2020-5-22;14:16:11;1;72056;25958783232700;25958798088917;9305311;9305311;
short_3;2020-5-22;14:5:22;S;-36;1;72020;25958783212396;25958797726169;1189609;1189609;2020-5-22;14:16:11;1;72056;25958783232701;25958798088920;9069811;9069811;
long_3;2020-5-22;14:26:41;B;-65;1;71857;25958783254118;25958798477863;1174669;1174669;2020-5-22;14:27:38;1;71792;25958783257244;25958798519985;9664711;9664711;
long_2;2020-5-22;14:19:33;B;-158;1;71950;25958783239792;25958798225094;1182299;1182299;2020-5-22;14:27:38;1;71792;25958783257245;25958798519986;9922811;9922811;
short_2;2020-5-22;14:30:0;S;100;1;71912;25958783265504;25958798634016;1117419;1117419;2020-5-22;14:40:35;1;71812;25958783278047;25958798939898;9147111;9147111;
short_2;2020-5-22;15:21:56;S;-29;1;71784;25958783388034;25958801064828;1185909;1185909;2020-5-22;15:32:39;1;71813;25958783404262;25958801482530;9095811;9095811;
short_3;2020-5-22;15:31:27;S;-47;1;71766;25958783401892;25958801427278;1171059;1171059;2020-5-22;15:32:39;1;71813;25958783404263;25958801482531;9501711;9501711;
long_2;2020-5-22;15:33:58;B;100;1;71721;25958783410607;25958801579837;1151359;1151359;2020-5-22;15:59:38;1;71821;25958783447805;25958802449867;9531511;9531511;
long_2;2020-5-22;16:5:45;B;100;1;71781;25958783464736;25958802761777;1130409;1130409;2020-5-22;16:16:22;1;71881;25958783484781;25958803168619;9040311;9040311;
long_3;2020-5-22;17:30:35;B;-27;1;72049;25958783657590;25958807358655;1109149;1109149;2020-5-22;17:39:25;1;72022;25958783672667;25958807751660;9419011;9419011;
long_2;2020-5-22;17:30:0;B;-86;1;72109;25958783655105;25958807318580;1101499;1101499;2020-5-22;17:39:25;1;72023;25958783672668;25958807751675;9941011;9941011;
short_2;2020-5-22;17:59:47;S;-12;1;72116;25958783706883;25958808640035;1136449;1136449;2020-5-22;18:0:4;1;72128;25958783707724;25958808649315;9446311;9446311;
long_3;2020-5-22;18:10:38;B;-28;1;72026;25958783723265;25958809110467;1116599;1116599;2020-5-22;18:10:50;1;71998;25958783724409;25958809126092;9956111;9956111;
long_2;2020-5-22;18:3:24;B;-73;1;72071;25958783712797;25958808788736;1114739;1114739;2020-5-22;18:10:50;1;71998;25958783724410;25958809126094;9374111;9374111;
short_2;2020-5-22;18:30:0;S;114;1;71999;25958783760388;25958810005975;1198869;1198869;2020-5-22;20:21:46;1;71885;25963077361863;25963078316965;9688911;9688911;
short_3;2020-5-22;20:0:11;S;106;1;71991;25963077345955;25963078049605;1144579;1144579;2020-5-22;20:21:46;1;71885;25963077361864;25963078316966;9754411;9754411;
long_2;2020-5-25;10:59:52;B;-42;1;71814;25963077592623;25963082076656;1156369;1156369;2020-5-25;11:1:22;1;71772;25963077595486;25963082126748;9636511;9636511;
long_1;2020-5-25;10:11:46;B;-148;1;71920;25963077514328;25963080795817;1100129;1100129;2020-5-25;11:1:22;1;71772;25963077595487;25963082126752;9210011;9210011;
long_3;2020-5-25;11:47:32;B;72;1;71718;25963077659617;25963083315060;1119339;1119339;2020-5-25;11:55:3;1;71790;25963077673515;25963083582990;9339111;9339111;
long_3;2020-5-25;12:34:55;B;-37;1;71743;25963077713208;25963084343877;1180889;1180889;2020-5-25;12:45:1;1;71706;25963077721694;25963084502140;9880811;9880811;
long_3;2020-5-25;12:47:17;B;46;1;71711;25963077724276;25963084546342;1158509;1158509;2020-5-25;13:4:22;1;71757;25963077742570;25963084867006;9058511;9058511;
long_2;2020-5-25;11:4:13;B;5;1;71758;25963077599375;25963082196366;1156369;1156369;2020-5-25;13:10:17;1;71763;25963077748448;25963084976601;9636511;9636511;
long_2;2020-5-25;14:25:0;B;98;1;71778;25963077798594;25963085972440;1147999;1147999;2020-5-25;14:36:23;1;71876;25963077806486;25963086144763;9997411;9997411;
long_1;2020-5-25;11:3:53;B;133;1;71772;25963077598809;25963082183773;1100129;1100129;2020-5-25;14:39:51;1;71905;25963077809823;25963086201630;9210011;9210011;
long_2;2020-5-25;15:0:1;B;27;1;71891;25963077828111;25963086556110;1135039;1135039;2020-5-25;15:1:20;1;71918;25963077829706;25963086583563;9305311;9305311;
long_3;2020-5-25;16:0:14;B;-20;1;72037;25963077890862;25963087608085;1182299;1182299;2020-5-25;16:0:52;1;72017;25963077893382;25963087631101;9922811;9922811;
long_2;2020-5-25;16:0:2;B;-44;1;72060;25963077889951;25963087599448;1189609;1189609;2020-5-25;16:1:17;1;72016;25963077894696;25963087649765;9069811;9069811;
short_2;2020-5-25;16:39:6;S;-17;1;71980;25963077931998;25963088282370;1174669;1174669;2020-5-25;17:0:27;1;71997;25963077947225;25963088588666;9664711;9664711;
short_3;2020-5-25;17:0:3;S;-11;1;71986;25963077946741;25963088580981;1117419;1117419;2020-5-25;17:0:27;1;71997;25963077947226;25963088588668;9147111;9147111;
long_3;2020-5-25;17:30:1;B;-20;1;71980;25963077963775;25963088961294;1171059;1171059;2020-5-25;17:30:12;1;71960;25963077964214;25963088967303;9501711;9501711;
long_2;2020-5-25;17:30:1;B;-20;1;71980;25963077963776;25963088961295;1185909;1185909;2020-5-25;17:30:12;1;71960;25963077964215;25963088967305;9095811;9095811;
short_1;2020-5-25;17:51:30;S;-4;1;71946;25963077989447;25963089329319;1151359;1151359;2020-5-25;18:14:26;1;71950;25963078019865;25963089790003;9531511;9531511;
short_2;2020-5-25;18:1:54;S;11;1;71938;25963078007795;25963089596379;1130409;1130409;2020-5-25;18:16:44;1;71927;25963078022327;25963089829119;9040311;9040311;
short_3;2020-5-25;18:8:49;S;96;1;71964;25963078015116;25963089712674;1101499;1101499;2020-5-25;18:33:9;1;71868;25963078041108;25963090153702;9941011;9941011;
short_2;2020-5-25;19:0:32;S;-11;1;71893;25967372272522;25967372314885;1136449;1136449;2020-5-25;19:1:2;1;71904;25967372273013;25967372320393;9446311;9446311;
